productType,company,color,hex
Nail Polish,isadora,/isadora/makeup/negler/neglelakk/isadora-wonder-nail-polish-happy-pink,#c6688a
Nail Polish,isadora,/isadora/makeup/negler/neglelakk/isadora-wonder-nail-polish-dusty-blue,#5a6d91
Nail Polish,isadora,/isadora/makeup/negler/neglelakk/isadora-wonder-nail-polish-149-lavender-purple,#675a92
Nail Polish,essie,/essie/makeup/negler/neglelakk/essie-nail-art-studio-5-cosmic-chrome,#f7f7f7
Nail Polish,essie,/essie/makeup/negler/neglelakk/essie-apricot-nail-cuticle-oil,#f7f7f7
Nail Polish,essie,/essie/makeup/negler/neglelakk/essie-classic-nail-polish-957-perfectly-peculiar,#73E5AA
Nail Polish,essie,/essie/makeup/negler/neglelakk/essie-classic-nail-polish-954-offbeat-chic,#0080A3
Nail Polish,opi,/opi/makeup/negler/neglelakk/opi-infinite-shine-holiday-collection-2000-karats,#c38ebc
Nail Polish,isadora,/isadora/makeup/negler/neglelakk/isadora-instant-dry-top-coat,#666
Nail Polish,opi,/opi/makeup/negler/neglelakk/opi-infinite-shine-nail-polish-raisin-the-bar,#4D1C1F
Nail Polish,essie,/essie/makeup/negler/neglelakk/essie-expressie-nail-polish-sk8-with-destiny-collection-425-trick-clique,#E74E97
Nail Polish,essie,/essie/makeup/negler/neglelakk/essie-expressie-nail-polish-sk8-with-destiny-collection-430-sk8-with-destiny,#B2B3F2
Nail Polish,essie,/essie/makeup/negler/neglelakk/essie-expressie-nail-polish-sk8-with-destiny-collection-420-streetwear-n-tear,#015252
Nail Polish,essie,/essie/makeup/negler/neglelakk/essie-expressie-nail-polish-0-crop-top-roll,#e5a392
Nail Polish,isadora,/isadora/makeup/negler/neglelakk/isadora-wonder-nail-polish-autumn-crush,#8b3e22
Nail Polish,isadora,/isadora/makeup/negler/neglelakk/isadora-wonder-nail-polish-pink-bliss,#b98797
Nail Polish,depend,/depend/makeup/negler/neglelakk/depend-oxygen-nail-polish-773,#d8baaf
Nail Polish,depend,/depend/makeup/negler/neglelakk/depend-oxygen-nail-polish-774,#a94e5f
Nail Polish,depend,/depend/makeup/negler/neglelakk/depend-oxygen-nail-polish-775,#9ea0ac
Nail Polish,idun-minerals,/idun-minerals/makeup/negler/neglelakk/idun-minerals-nail-polish-morganit,#d1c8d5
Nail Polish,depend,/depend/makeup/negler/neglelakk/depend-argan-nail-oil-serum,#f7f7f7
Nail Polish,essie,/essie/makeup/negler/neglelakk/essie-gel-couture-360-spiked-with-style,#42000A
Nail Polish,chanel,/chanel/makeup/negler/neglelakk/chanel-nail-colour-187-spirituelle,#a15733
Nail Polish,isadora,/isadora/makeup/negler/neglelakk/isadora-nail-wonder-6-in-1,#666
Nail Polish,depend,/depend/makeup/negler/neglelakk/depend-gel-iq-value-pack,#666
Nail Polish,opi,/opi/makeup/negler/neglelakk/opi-nail-lacquer-got-the-blues-for-red,#804443
Nail Polish,opi,/opi/makeup/negler/neglelakk/opi-spring-collection-from-head-to-doze,#cdd5db
Nail Polish,scratch-nails,/scratch-nails/makeup/negler/neglelakk/scratch-nails-no-yellow-nail-12-ml,#f7f7f7
Nail Polish,depend,/depend/makeup/negler/neglelakk/depend-stop-tip-split,#f7f7f7
Nail Polish,essie,/essie/makeup/negler/neglelakk/essie-nail-art-studio-35-spectrum-shift,#4D8A8F
Nail Polish,atelier-rouge,/atelier-rouge/makeup/negler/neglelakk/atelier-rouge-nail-polish-summer-festival-collection-lost-in-the-music,#FF7A7A
Nail Polish,atelier-rouge,/atelier-rouge/makeup/negler/neglelakk/atelier-rouge-nail-polish-summer-festival-collection-drop-the-beat,#D89DFF
Nail Polish,essie,/essie/makeup/negler/neglelakk/essie-gel-couture-01-matte-top-coat,#f7f7f7
Bronzer,dior,/dior/makeup/ansikt/solpudder/dior-forever-nude-bronzer-velvet-02-light-matte,#E4B392
Bronzer,max-factor,/max-factor/makeup/base/bronzer-solpudder/max-factor-miracle-pure-bronzer-2-medium-to-deep,#7B4D35
Bronzer,beautyact,/beautyact/makeup/base/bronzer-solpudder/beautyact-luminous-liquid-bronzer-sun-touched,#AA8066
Bronzer,beautyact,/beautyact/makeup/base/bronzer-solpudder/beautyact-luminous-liquid-bronzer-sweet-carmel,#956C58
Bronzer,beautyact,/beautyact/makeup/base/bronzer-solpudder/beautyact-luminous-liquid-bronzer-bronzed-heat,#7C4D3A
Bronzer,beautyact,/beautyact/makeup/base/bronzer-solpudder/beautyact-radiant-cream-colour-stick-bronzer-beach-breeze,#734629
Bronzer,beautyact,/beautyact/makeup/base/bronzer-solpudder/beautyact-radiant-cream-colour-stick-bronzer-sunkissed,#9E652E
Bronzer,beautyact,/beautyact/makeup/base/bronzer-solpudder/beautyact-radiant-cream-colour-stick-bronzer-good-vibes,#684935
Bronzer,maria-akerberg,/maria-akerberg/makeup/base/bronzer-solpudder/maria-akerberg-bronzer-refill-magnetic-suntan,#C78E63
Bronzer,maria-akerberg,/maria-akerberg/makeup/base/bronzer-solpudder/maria-akerberg-bronzer-refill-magnetic-sun-kiss,#CD8D67
Bronzer,maria-akerberg,/maria-akerberg/makeup/base/bronzer-solpudder/maria-akerberg-bronzer-refill-sticker-sunkissed,#CD8D67
Bronzer,maria-akerberg,/maria-akerberg/makeup/base/bronzer-solpudder/maria-akerberg-bronzer-refill-sticker-suntan,#C78E63
Bronzer,maria-akerberg,/maria-akerberg/makeup/base/bronzer-solpudder/maria-akerberg-bronzer-sunset,#f7f7f7
Bronzer,nuxe,/nuxe/makeup/base/bronzer-solpudder/nuxe-compact-bronzing-powder-25-g,#f7f7f7
Bronzer,by-terry,/by-terry/makeup/base/bronzer-solpudder/by-terry-tea-to-tan-face-body-matte-finish-100-ml,#f7f7f7
Bronzer,by-terry,/by-terry/makeup/base/bronzer-solpudder/by-terry-tea-to-tan-sun-powder-3-tan-bronze,#f7f7f7
Bronzer,by-terry,/by-terry/makeup/base/bronzer-solpudder/by-terry-tea-to-tan-sun-powder-2-medium-bronze,#f7f7f7
Bronzer,by-terry,/by-terry/makeup/base/bronzer-solpudder/by-terry-tea-to-tan-sun-powder-1-fair-bronze,#f7f7f7
Bronzer,max-factor,/max-factor/makeup/base/bronzer-solpudder/max-factor-facefinity-powder-bronzer-01-light-bronze,#D0916E
Bronzer,max-factor,/max-factor/makeup/base/bronzer-solpudder/max-factor-facefinity-powder-bronzer-02-warm-tan,#B0795D
Bronzer,beautyact,/beautyact/makeup/base/bronzer-solpudder/beautyact-insta-tan-bronzing-powder-staycation,#A17358
Bronzer,beautyact,/beautyact/makeup/base/bronzer-solpudder/beautyact-insta-tan-bronzing-powder-night-out,#AD7D6D
Bronzer,beautyact,/beautyact/makeup/base/bronzer-solpudder/beautyact-insta-tan-bronzing-powder-coffe-break,#8F6250
Bronzer,loreal-paris,/loreal-paris/makeup/base/bronzer-solpudder/loreal-paris-bronze-to-paradise-powder-3-back-to-bronze,#f7f7f7
Bronzer,maybelline,/maybelline/makeup/base/bronzer-solpudder/maybelline-city-bronze-powder-medium-warm,#D29D7D
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-camo-liquid-bronzer-contour-2-fairlight,#926D53
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-camo-liquid-bronzer-contour-1-fair,#886D56
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-camo-liquid-bronzer-contour-3-light,#7F5B3E
Bronzer,nyx-professional-makeup,/nyx-professional-makeup/makeup/base/bronzer-solpudder/nyx-professional-makeup-buttermelt-bronzer-03-deserve-butta,#9D776C
Bronzer,nyx-professional-makeup,/nyx-professional-makeup/makeup/base/bronzer-solpudder/nyx-professional-makeup-buttermelt-bronzer-01-butta-cup,#AD847B
Bronzer,nyx-professional-makeup,/nyx-professional-makeup/makeup/base/bronzer-solpudder/nyx-professional-makeup-buttermelt-bronzer-02-all-buttad-up,#947268
Bronzer,nyx-professional-makeup,/nyx-professional-makeup/makeup/base/bronzer-solpudder/nyx-professional-makeup-buttermelt-bronzer-04-butta-biscuit,#8B685F
Bronzer,pixi,/pixi/makeup/base/bronzer-solpudder/pixi-on-the-glow-bronze-stick-softglow,#C28270
Bronzer,pixi,/pixi/makeup/base/bronzer-solpudder/pixi-on-the-glow-bronze-stick-beachglow,#9C5E4E
Bronzer,pixi,/pixi/makeup/base/bronzer-solpudder/pixi-on-the-glow-bronze-stick-richglow,#C16E54
Bronzer,pixi,/pixi/makeup/base/bronzer-solpudder/pixi-on-the-glow-bronze-stick-warmglow,#E78E8D
Bronzer,milk-makeup,/milk-makeup/makeup/base/bronzer-solpudder/milk-makeup-matte-bronzer-stick-baked,#9B552B
Bronzer,milk-makeup,/milk-makeup/makeup/base/bronzer-solpudder/milk-makeup-matte-bronzer-stick-dazed,#9E6850
Bronzer,milk-makeup,/milk-makeup/makeup/base/bronzer-solpudder/milk-makeup-matte-bronzer-stick-blaze,#784311
Bronzer,too-faced,/too-faced/makeup/base/bronzer-solpudder/too-faced-chocolate-soleil-melting-bronzing-sculpting-stick-chocolate-souffle,#a65d3c
Bronzer,too-faced,/too-faced/makeup/base/bronzer-solpudder/too-faced-chocolate-soleil-melting-bronzing-sculpting-stick-chocolate-mousse,#b17b5d
Bronzer,too-faced,/too-faced/makeup/base/bronzer-solpudder/too-faced-chocolate-soleil-melting-bronzing-sculpting-stick-chocolate-caramel,#92440f
Bronzer,anastasia,/anastasia/makeup/base/bronzer-solpudder/anastasia-cream-bronzer-caramel,#a45a33
Bronzer,anastasia,/anastasia/makeup/base/bronzer-solpudder/anastasia-cream-bronzer-golden-tan,#a76944
Bronzer,anastasia,/anastasia/makeup/base/bronzer-solpudder/anastasia-cream-bronzer-amber,#a87057
Bronzer,anastasia,/anastasia/makeup/base/bronzer-solpudder/anastasia-cream-bronzer-sun-kissed,#b78b70
Bronzer,nars,/nars/makeup/base/bronzer-solpudder/nars-laguna-cream-bronzer-2,#ab784d
Bronzer,nars,/nars/makeup/base/bronzer-solpudder/nars-laguna-cream-bronzer-1,#cca175
Bronzer,nars,/nars/makeup/base/bronzer-solpudder/nars-laguna-cream-bronzer-3,#8a5e3b
Bronzer,too-faced,/too-faced/makeup/base/bronzer-solpudder/too-faced-chocolate-soleil-matte-bronzer-chocolate-soleil,#B67F5D
Bronzer,too-faced,/too-faced/makeup/base/bronzer-solpudder/too-faced-chocolate-soleil-matte-bronzer-milk-chocolate,#C79873
Bronzer,nars,/nars/makeup/base/bronzer-solpudder/nars-laguna-cream-bronzer-4,#8d490c
Bronzer,nars,/nars/makeup/base/bronzer-solpudder/nars-laguna-bronzing-powder-02-original,#ad754d
Bronzer,nars,/nars/makeup/base/bronzer-solpudder/nars-laguna-bronzing-powder-03,#b7784e
Bronzer,nars,/nars/makeup/base/bronzer-solpudder/nars-laguna-bronzing-powder-00,#d18e5e
Bronzer,estee-lauder,/estee-lauder/makeup/base/bronzer-solpudder/estee-lauder-bronze-goddess-powder-bronzer-medium,#b48971
Bronzer,estee-lauder,/estee-lauder/makeup/base/bronzer-solpudder/estee-lauder-bronze-goddess-powder-bronzer-deep,#a27354
Bronzer,estee-lauder,/estee-lauder/makeup/base/bronzer-solpudder/estee-lauder-bronze-goddess-powder-bronzer-medium-deep,#a77f5b
Bronzer,yves-saint-laurent,/yves-saint-laurent/makeup/base/bronzer-solpudder/yves-saint-laurent-all-hours-hyper-bronze-4,#b98158
Bronzer,yves-saint-laurent,/yves-saint-laurent/makeup/base/bronzer-solpudder/yves-saint-laurent-all-hours-hyper-bronze-2,#ca9e73
Bronzer,dior,/dior/makeup/base/bronzer-solpudder/dior-forever-natural-bronze-powder-05-warm-bronze,#C08865
Bronzer,dior,/dior/makeup/base/bronzer-solpudder/dior-forever-natural-bronze-powder-03-soft-bronze,#D39471
Bronzer,dior,/dior/makeup/base/bronzer-solpudder/dior-forever-natural-bronze-powder-08-deep-bronze,#935C47
Bronzer,guerlain,/guerlain/makeup/base/bronzer-solpudder/guerlain-terracotta-bronzing-powder-02-medium-cool,#B17E68
Bronzer,benefit,/benefit/makeup/base/bronzer-solpudder/benefit-hoola-bronzer,#f7f7f7
Bronzer,benefit,/benefit/makeup/base/bronzer-solpudder/benefit-hoola-bronzer-mini,#f7f7f7
Bronzer,benefit,/benefit/makeup/base/bronzer-solpudder/benefit-hoola-bronzer-caramel,#f7f7f7
Bronzer,nars,/nars/makeup/base/bronzer-solpudder/nars-laguna-bronzing-powder-01,#ce8c65
Bronzer,nars,/nars/makeup/base/bronzer-solpudder/nars-mini-laguna-bronzing-powder-02,#ad754d
Bronzer,nars,/nars/makeup/base/bronzer-solpudder/nars-mini-laguna-bronzing-powder-06,#8e5530
Bronzer,nars,/nars/makeup/base/bronzer-solpudder/nars-mini-laguna-bronzing-powder-08,#703f34
Bronzer,armani,/armani/makeup/base/bronzer-solpudder/armani-luminous-silk-bronzing-powder-limited-edition-90,#a67f5b
Bronzer,armani,/armani/makeup/base/bronzer-solpudder/armani-luminous-silk-bronzing-powder-limited-edition-100,#996e4c
Bronzer,armani,/armani/makeup/base/bronzer-solpudder/armani-luminous-silk-bronzing-powder-limited-edition-110,#936544
Bronzer,armani,/armani/makeup/base/bronzer-solpudder/armani-luminous-silk-glow-fusion-finishing-powder-4,#d9b895
Bronzer,armani,/armani/makeup/base/bronzer-solpudder/armani-luminous-silk-glow-fusion-finishing-powder-2,#dfbd9d
Bronzer,armani,/armani/makeup/base/bronzer-solpudder/armani-luminous-silk-glow-fusion-finishing-powder-14,#825243
Bronzer,milani,/milani/makeup/base/bronzer-solpudder/milani-silky-matte-bronzing-powder-01-sun-light,#DEA36B
Bronzer,milani,/milani/makeup/base/bronzer-solpudder/milani-silky-matte-bronzing-powder-03-sun-tan,#DEA36B
Bronzer,milani,/milani/makeup/base/bronzer-solpudder/milani-cheek-kiss-cream-bronzer-spilling-tea,#BC7F53
Bronzer,milani,/milani/makeup/base/bronzer-solpudder/milani-cheek-kiss-cream-bronzer-spicy-season,#935C40
Bronzer,milani,/milani/makeup/base/bronzer-solpudder/milani-cheek-kiss-cream-bronzer-mocha-moment,#684333
Bronzer,makethemake,/makethemake/makeup/base/bronzer-solpudder/makethemake-sheer-bronze-powder-cinnamon,#773d25
Bronzer,makethemake,/makethemake/makeup/base/bronzer-solpudder/makethemake-sheer-bronze-powder-fawn,#8b5539
Bronzer,makethemake,/makethemake/makeup/base/bronzer-solpudder/makethemake-capric-golden-bronze-palette-light-bronze,#E2A274
Bronzer,makethemake,/makethemake/makeup/base/bronzer-solpudder/makethemake-capric-golden-bronze-palette-deep-bronze,#CD855C
Bronzer,isadora,/isadora/makeup/base/bronzer-solpudder/isadora-the-bronzing-powder-48-matte-tan,#b78968
Bronzer,isadora,/isadora/makeup/base/bronzer-solpudder/isadora-the-bronzing-powder-43-terracotta-bronze,#9d6a4d
Bronzer,isadora,/isadora/makeup/base/bronzer-solpudder/isadora-the-bronzing-powder-46-golden-tan,#b9895a
Bronzer,isadora,/isadora/makeup/base/bronzer-solpudder/isadora-the-bronzing-powder-49-beach-tan,#ae7b58
Bronzer,idun-minerals,/idun-minerals/makeup/base/bronzer-solpudder/idun-minerals-mineral-bronzer-sommardrom,#AB7557
Bronzer,idun-minerals,/idun-minerals/makeup/base/bronzer-solpudder/idun-minerals-mineral-bronzer-midsommar,#956C58
Bronzer,idun-minerals,/idun-minerals/makeup/base/bronzer-solpudder/idun-minerals-mineral-bronzer-skymning,#9D735E
Bronzer,idun-minerals,/idun-minerals/makeup/base/bronzer-solpudder/idun-minerals-mineral-bronzer-midnattssol,#C38A7A
Bronzer,lumene,/lumene/makeup/base/bronzer-solpudder/lumene-invisible-illumination-liquid-bronzer-summer-glow,#AB7557
Bronzer,lumene,/lumene/makeup/base/bronzer-solpudder/lumene-invisible-illumination-liquid-bronzer-deep-glow,#95664B
Bronzer,chanel,/chanel/makeup/ansikt/solmakeup/chanel-sheer-fluid-highlighter-for-a-luminous-healthy-glow-for-face-and-body-pearly-glow,#e9d4c0
Bronzer,chanel,/chanel/makeup/ansikt/solmakeup/chanel-sheer-fluid-highlighter-for-a-luminous-healthy-glow-for-face-and-body-sunkissed,#deb69b
Bronzer,laura-mercier,/laura-mercier/makeup/base/bronzer-solpudder/laura-mercier-matte-radiance-baked-powder-bronze-02,#CE9775
Bronzer,laura-mercier,/laura-mercier/makeup/base/bronzer-solpudder/laura-mercier-matte-radiance-baked-powder-4,#B57C5A
Bronzer,laura-mercier,/laura-mercier/makeup/base/bronzer-solpudder/laura-mercier-matte-radiance-baked-powder-highlight-01,#F1CAB3
Bronzer,by-terry,/by-terry/makeup/base/bronzer-solpudder/by-terry-brightening-cc-palette,#f7f7f7
Bronzer,makethemake,/makethemake/makeup/base/bronzer-solpudder/makethemake-vitamin-e-liquid-bronzer-50-ml,#f7f7f7
Bronzer,makethemake,/makethemake/makeup/base/bronzer-solpudder/makethemake-satin-bronze-stick,#f7f7f7
Bronzer,makethemake,/makethemake/makeup/base/bronzer-solpudder/makethemake-smooth-shape-stick,#f7f7f7
Bronzer,laura-mercier,/laura-mercier/makeup/base/bronzer-solpudder/laura-mercier-tinted-moisturizer-bronzer-03-sunbeam,#9B6942
Bronzer,laura-mercier,/laura-mercier/makeup/base/bronzer-solpudder/laura-mercier-tinted-moisturizer-bronzer-04-sunlight,#9C5E3F
Bronzer,laura-mercier,/laura-mercier/makeup/base/bronzer-solpudder/laura-mercier-tinted-moisturizer-bronzer-02-sundrop,#BD7F5A
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-no-ray-all-slay-bronzing-drops-rose-gold,#B17B59
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-no-ray-all-slay-bronzing-drops-copper-gold,#7E5737
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-no-ray-all-slay-bronzing-drops-pure-gold,#A5714C
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-putty-bronzer-tan-lines,#B27851
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-putty-bronzer-feelin-shady,#A17F6F
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-putty-bronzer-honey-drip,#9A6547
Bronzer,all-i-am-beauty,/all-i-am-beauty/makeup/base/bronzer-solpudder/all-i-am-beauty-touch-up-creme-palette,#f7f7f7
Bronzer,all-i-am-beauty,/all-i-am-beauty/makeup/base/bronzer-solpudder/all-i-am-beauty-multi-palette,#f7f7f7
Bronzer,beautyact,/beautyact/makeup/base/bronzer-solpudder/beautyact-iconic-face-kit-lightmedium,#A77076
Bronzer,milk-makeup,/milk-makeup/makeup/base/bronzer-solpudder/milk-makeup-bionic-bronzer-time-travel,#9B552B
Bronzer,milk-makeup,/milk-makeup/makeup/base/bronzer-solpudder/milk-makeup-bionic-bronzer-invincible,#684130
Bronzer,milk-makeup,/milk-makeup/makeup/base/bronzer-solpudder/milk-makeup-bionic-bronzer-mind-reader,#4E363A
Bronzer,milk-makeup,/milk-makeup/makeup/base/bronzer-solpudder/milk-makeup-bionic-bronzer-shapeshift,#784311
Bronzer,artdeco,/artdeco/makeup/base/bronzer-solpudder/artdeco-bronzing-powder-compact-refill-80-natural,#FFC9B2
Bronzer,artdeco,/artdeco/makeup/base/bronzer-solpudder/artdeco-bronzing-powder-compact-refill-30-terracotta,#B17B63
Bronzer,artdeco,/artdeco/makeup/base/bronzer-solpudder/artdeco-bronzing-powder-compact-refill-50-almond,#DDA185
Bronzer,artdeco,/artdeco/makeup/base/bronzer-solpudder/artdeco-bronzing-powder-compact-30-terracotta,#B17B63
Bronzer,artdeco,/artdeco/makeup/base/bronzer-solpudder/artdeco-bronzing-powder-compact-50-almond,#DDA185
Bronzer,lumene,/lumene/makeup/base/bronzer-solpudder/lumene-natural-glow-bronzer-2-arctic-sun,#B98265
Bronzer,lumene,/lumene/makeup/base/bronzer-solpudder/lumene-natural-glow-bronzer-1-arctic-summer2,#CA9884
Bronzer,sisley,/sisley/makeup/base/bronzer-solpudder/sisley-phyto-touche-illusion-dete,#f7f7f7
Bronzer,clinique,/clinique/makeup/base/bronzer-solpudder/clinique-true-bronze-pressed-powder-bronzer-sunkissed,#DA9475
Bronzer,clinique,/clinique/makeup/base/bronzer-solpudder/clinique-true-bronze-pressed-powder-bronzer-sunblushed,#CE8963
Bronzer,sisley,/sisley/makeup/base/bronzer-solpudder/sisley-phyto-touche-sun-glow-gel-mat,#f7f7f7
Bronzer,sisley,/sisley/makeup/base/bronzer-solpudder/sisley-phyto-touche-sun-glow-gel-irisee,#f7f7f7
Bronzer,sisley,/sisley/makeup/base/bronzer-solpudder/sisley-phyto-touche-sun-glow-powder-peach-gold,#f9d2b4
Bronzer,sisley,/sisley/makeup/base/bronzer-solpudder/sisley-phyto-touche-sun-glow-powder-honey-cinnamon,#e0a996
Bronzer,rms-beauty,/rms-beauty/makeup/base/bronzer-solpudder/rms-beauty-buriti-bronzer,#f7f7f7
Bronzer,rms-beauty,/rms-beauty/makeup/base/bronzer-solpudder/rms-beauty-redimension-hydra-bronzer-tan-lines,#765540
Bronzer,rms-beauty,/rms-beauty/makeup/base/bronzer-solpudder/rms-beauty-redimension-hydra-bronzer-malibu-muse,#9f673c
Bronzer,rms-beauty,/rms-beauty/makeup/base/bronzer-solpudder/rms-beauty-redimension-hydra-bronzer-bikini-beach,#734e3b
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-luminous-putty-bronzer-summer-fridays,#A07B61
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-luminous-putty-bronzer-vacay-mood,#AA968B
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-luminous-putty-bronzer-day-trip,#98735B
Bronzer,e.l.f,/e.l.f/makeup/base/bronzer-solpudder/e.l.f.-primer-infused-bronzer-forever-sunkissed,#f7f7f7
Bronzer,beautyact,/beautyact/makeup/base/bronzer-solpudder/beautyact-sunkissed-baked-bronzer-quickfix,#f7f7f7
Bronzer,bareminerals,/bareminerals/makeup/base/bronzer-solpudder/bareminerals-all-over-face-colour-warmth,#b35900
Bronzer,kvd,/kvd/makeup/base/bronzer-solpudder/kvd-good-apple-bronzer-duo-03-medium,"#965537, #8F502D"
Bronzer,kvd,/kvd/makeup/base/bronzer-solpudder/kvd-good-apple-bronzer-duo-01-fair,"#CD8054, #D29368"
